Day,Hour,Fuel,OutputQuality,Output
2016-11-24,24,SOLAR,0,0
2016-11-24,24,BIOFUEL,0,14
2016-11-25,1,NUCLEAR,0,10628
2016-11-25,1,GAS,0,1040
2016-11-25,1,HYDRO,0,2889
2016-11-25,1,WIND,0,517
2016-11-25,1,SOLAR,0,0
2016-11-25,1,BIOFUEL,0,14
2016-11-25,2,NUCLEAR,0,10631
2016-11-25,2,GAS,-1,915
2016-11-25,2,HYDRO,0,2877
2016-11-25,2,WIND,0,486
2016-11-25,2,SOLAR,0,0
2016-11-25,2,BIOFUEL,0,14
2016-11-25,3,NUCLEAR,0,10630
2016-11-25,3,GAS,0,970
2016-11-25,3,HYDRO,0,2815
2016-11-25,3,WIND,0,472
2016-11-25,3,SOLAR,0,0
2016-11-25,3,BIOFUEL,0,13
2016-11-25,4,NUCLEAR,0,10629
2016-11-25,4,GAS,0,1177
2016-11-25,4,HYDRO,0,2910
2016-11-25,4,WIND,0,507
2016-11-25,4,SOLAR,0,0
2016-11-25,4,BIOFUEL,0,13
2016-11-25,5,NUCLEAR,0,10629
2016-11-25,5,GAS,0,1323
2016-11-25,5,HYDRO,0,2745
2016-11-25,5,WIND,0,471
2016-11-25,5,SOLAR,0,0
2016-11-25,5,BIOFUEL,0,15
2016-11-25,6,NUCLEAR,0,10626
2016-11-25,6,GAS,0,1476
2016-11-25,6,HYDRO,0,2843
2016-11-25,6,WIND,0,357
2016-11-25,6,SOLAR,0,0
2016-11-25,6,BIOFUEL,0,17
2016-11-25,7,NUCLEAR,0,10630
2016-11-25,7,GAS,0,1542
2016-11-25,7,HYDRO,0,3458
2016-11-25,7,WIND,0,602
2016-11-25,7,SOLAR,0,0
2016-11-25,7,BIOFUEL,0,21
2016-11-25,8,NUCLEAR,0,10627
2016-11-25,8,GAS,0,1837
2016-11-25,8,HYDRO,0,3968
2016-11-25,8,WIND,0,782
2016-11-25,8,SOLAR,0,1
2016-11-25,8,BIOFUEL,0,27
2016-11-25,9,NUCLEAR,0,10631
2016-11-25,9,GAS,0,2074
2016-11-25,9,HYDRO,0,4272
2016-11-25,9,WIND,0,879
2016-11-25,9,SOLAR,0,7
2016-11-25,9,BIOFUEL,0,26
2016-11-25,10,NUCLEAR,0,10632
2016-11-25,10,GAS,0,2218
2016-11-25,10,HYDRO,0,4217
2016-11-25,10,WIND,0,895
2016-11-25,10,SOLAR,0,23
2016-11-25,10,BIOFUEL,0,27
2016-11-25,11,NUCLEAR,0,10650
2016-11-25,11,GAS,0,2160
2016-11-25,11,HYDRO,0,4232
2016-11-25,11,WIND,0,994
2016-11-25,11,SOLAR,0,30
2016-11-25,11,BIOFUEL,0,27
2016-11-25,12,NUCLEAR,0,10655
2016-11-25,12,GAS,0,1841
2016-11-25,12,HYDRO,0,4265
2016-11-25,12,WIND,0,942
2016-11-25,12,SOLAR,0,26
2016-11-25,12,BIOFUEL,0,27
2016-11-25,13,NUCLEAR,0,10661
2016-11-25,13,GAS,0,1548
2016-11-25,13,HYDRO,0,4090
2016-11-25,13,WIND,0,1133
2016-11-25,13,SOLAR,0,27
2016-11-25,13,BIOFUEL,0,27
2016-11-25,14,NUCLEAR,0,10507
2016-11-25,14,GAS,0,1522
2016-11-25,14,HYDRO,0,4141
2016-11-25,14,WIND,0,1017
2016-11-25,14,SOLAR,0,20
2016-11-25,14,BIOFUEL,0,19
2016-11-25,15,NUCLEAR,0,10573
2016-11-25,15,GAS,0,1637
2016-11-25,15,HYDRO,0,4474
2016-11-25,15,WIND,0,817
2016-11-25,15,SOLAR,0,13
2016-11-25,15,BIOFUEL,0,26
2016-11-25,16,NUCLEAR,0,10639
2016-11-25,16,GAS,0,1725
2016-11-25,16,HYDRO,0,4572
2016-11-25,16,WIND,0,723
2016-11-25,16,SOLAR,0,6
2016-11-25,16,BIOFUEL,0,27
2016-11-25,17,NUCLEAR,0,10638
2016-11-25,17,GAS,0,1836
2016-11-25,17,HYDRO,0,4623
2016-11-25,17,WIND,0,569
2016-11-25,17,SOLAR,0,0
2016-11-25,17,BIOFUEL,0,27
2016-11-25,18,NUCLEAR,0,10637
2016-11-25,18,GAS,0,1964
2016-11-25,18,HYDRO,0,4989
2016-11-25,18,WIND,0,562
2016-11-25,18,SOLAR,0,0
2016-11-25,18,BIOFUEL,0,26
2016-11-25,19,NUCLEAR,0,10634
2016-11-25,19,GAS,0,1847
2016-11-25,19,HYDRO,0,4822
2016-11-25,19,WIND,0,615
2016-11-25,19,SOLAR,0,0
2016-11-25,19,BIOFUEL,0,27
2016-11-25,20,NUCLEAR,0,10640
2016-11-25,20,GAS,0,1781
2016-11-25,20,HYDRO,0,4550
2016-11-25,20,WIND,0,717
2016-11-25,20,SOLAR,0,0
2016-11-25,20,BIOFUEL,0,27
2016-11-25,21,NUCLEAR,0,10653
2016-11-25,21,GAS,0,1790
2016-11-25,21,HYDRO,0,4471
2016-11-25,21,WIND,0,741
2016-11-25,21,SOLAR,0,0
2016-11-25,21,BIOFUEL,0,27
2016-11-25,22,NUCLEAR,0,10648
2016-11-25,22,GAS,0,1510
2016-11-25,22,HYDRO,0,4209
2016-11-25,22,WIND,0,672
2016-11-25,22,SOLAR,0,0
2016-11-25,22,BIOFUEL,0,27
2016-11-25,23,NUCLEAR,0,10641
2016-11-25,23,GAS,0,1101
2016-11-25,23,HYDRO,0,3680
2016-11-25,23,WIND,0,691
2016-11-25,23,SOLAR,0,0
2016-11-25,23,BIOFUEL,0,27
2016-11-25,24,NUCLEAR,0,10650
2016-11-25,24,GAS,0,857
2016-11-25,24,HYDRO,0,3389
2016-11-25,24,WIND,0,582
2016-11-25,24,SOLAR,0,0
2016-11-25,24,BIOFUEL,0,18
2016-11-26,1,NUCLEAR,0,10658
2016-11-26,1,GAS,0,652
2016-11-26,1,HYDRO,0,3100
2016-11-26,1,WIND,0,601
2016-11-26,1,SOLAR,0,0
2016-11-26,1,BIOFUEL,0,15
2016-11-26,2,NUCLEAR,0,10655
2016-11-26,2,GAS,0,617
2016-11-26,2,HYDRO,0,2751
2016-11-26,2,WIND,0,621
2016-11-26,2,SOLAR,0,0
2016-11-26,2,BIOFUEL,0,14
2016-11-26,3,NUCLEAR,0,10657
2016-11-26,3,GAS,0,617
2016-11-26,3,HYDRO,0,2843
2016-11-26,3,WIND,0,672
2016-11-26,3,SOLAR,0,0
2016-11-26,3,BIOFUEL,0,13
2016-11-26,4,NUCLEAR,0,10654
2016-11-26,4,GAS,0,701
2016-11-26,4,HYDRO,0,2992
2016-11-26,4,WIND,0,684
2016-11-26,4,SOLAR,0,0
2016-11-26,4,BIOFUEL,0,12
2016-11-26,5,NUCLEAR,0,10668
2016-11-26,5,GAS,0,956
2016-11-26,5,HYDRO,0,3022
2016-11-26,5,WIND,0,727
2016-11-26,5,SOLAR,0,0
2016-11-26,5,BIOFUEL,0,3
2016-11-26,6,NUCLEAR,0,10644
2016-11-26,6,GAS,0,1335
2016-11-26,6,HYDRO,0,2614
2016-11-26,6,WIND,0,814
2016-11-26,6,SOLAR,0,0
2016-11-26,6,BIOFUEL,0,0
2016-11-26,7,NUCLEAR,0,10573
2016-11-26,7,GAS,0,1449
2016-11-26,7,HYDRO,0,2878
2016-11-26,7,WIND,0,777
2016-11-26,7,SOLAR,0,0
2016-11-26,7,BIOFUEL,0,0
2016-11-26,8,NUCLEAR,0,10577
2016-11-26,8,GAS,0,1507
2016-11-26,8,HYDRO,0,3103
2016-11-26,8,WIND,0,711
2016-11-26,8,SOLAR,0,2
2016-11-26,8,BIOFUEL,0,0
2016-11-26,9,NUCLEAR,0,10583
2016-11-26,9,GAS,0,1689
2016-11-26,9,HYDRO,0,4027
2016-11-26,9,WIND,0,758
2016-11-26,9,SOLAR,0,11
2016-11-26,9,BIOFUEL,0,0
2016-11-26,10,NUCLEAR,0,10582
2016-11-26,10,GAS,0,1593
2016-11-26,10,HYDRO,0,4089
2016-11-26,10,WIND,0,735
2016-11-26,10,SOLAR,0,32
2016-11-26,10,BIOFUEL,0,0
2016-11-26,11,NUCLEAR,0,10599
2016-11-26,11,GAS,0,1590
2016-11-26,11,HYDRO,0,4026
2016-11-26,11,WIND,0,743
2016-11-26,11,SOLAR,0,62
2016-11-26,11,BIOFUEL,0,0
2016-11-26,12,NUCLEAR,0,10599
2016-11-26,12,GAS,0,1465
2016-11-26,12,HYDRO,0,4113
2016-11-26,12,WIND,0,744
2016-11-26,12,SOLAR,0,67
2016-11-26,12,BIOFUEL,0,0
2016-11-26,13,NUCLEAR,0,10596
2016-11-26,13,GAS,0,1541
2016-11-26,13,HYDRO,0,4329
2016-11-26,13,WIND,0,676
2016-11-26,13,SOLAR,0,57
2016-11-26,13,BIOFUEL,0,0
2016-11-26,14,NUCLEAR,0,10595
2016-11-26,14,GAS,0,1590
2016-11-26,14,HYDRO,0,4146
2016-11-26,14,WIND,0,772
2016-11-26,14,SOLAR,0,48
2016-11-26,14,BIOFUEL,0,0
2016-11-26,15,NUCLEAR,0,10595
2016-11-26,15,GAS,0,1206
2016-11-26,15,HYDRO,0,4263
2016-11-26,15,WIND,0,838
2016-11-26,15,SOLAR,0,28
2016-11-26,15,BIOFUEL,0,0
2016-11-26,16,NUCLEAR,0,10568
2016-11-26,16,GAS,0,1293
2016-11-26,16,HYDRO,0,4372
2016-11-26,16,WIND,0,759
2016-11-26,16,SOLAR,0,6
2016-11-26,16,BIOFUEL,0,0
2016-11-26,17,NUCLEAR,0,10594
2016-11-26,17,GAS,0,1536
2016-11-26,17,HYDRO,0,4131
2016-11-26,17,WIND,0,847
2016-11-26,17,SOLAR,0,1
2016-11-26,17,BIOFUEL,0,0
2016-11-26,18,NUCLEAR,0,10697
2016-11-26,18,GAS,0,1532
2016-11-26,18,HYDRO,0,4478
2016-11-26,18,WIND,0,1066
2016-11-26,18,SOLAR,0,0
2016-11-26,18,BIOFUEL,0,0
2016-11-26,19,NUCLEAR,0,10711
2016-11-26,19,GAS,0,1525
2016-11-26,19,HYDRO,0,4361
2016-11-26,19,WIND,0,1343
2016-11-26,19,SOLAR,0,0
2016-11-26,19,BIOFUEL,0,0
2016-11-26,20,NUCLEAR,0,10712
2016-11-26,20,GAS,0,1337
2016-11-26,20,HYDRO,0,4547
2016-11-26,20,WIND,0,1201
2016-11-26,20,SOLAR,0,0
2016-11-26,20,BIOFUEL,0,0
2016-11-26,21,NUCLEAR,0,10709
2016-11-26,21,GAS,0,1352
2016-11-26,21,HYDRO,0,4594
2016-11-26,21,WIND,0,996
2016-11-26,21,SOLAR,0,0
2016-11-26,21,BIOFUEL,0,0
2016-11-26,22,NUCLEAR,0,10711
2016-11-26,22,GAS,0,1184
2016-11-26,22,HYDRO,0,4004
2016-11-26,22,WIND,0,1029
2016-11-26,22,SOLAR,0,0
2016-11-26,22,BIOFUEL,0,0
2016-11-26,23,NUCLEAR,0,10706
2016-11-26,23,GAS,0,842
2016-11-26,23,HYDRO,0,3661
2016-11-26,23,WIND,0,1144
2016-11-26,23,SOLAR,0,0
2016-11-26,23,BIOFUEL,0,0
2016-11-26,24,NUCLEAR,0,10708
2016-11-26,24,GAS,0,607
2016-11-26,24,HYDRO,0,3486
2016-11-26,24,WIND,0,1046
2016-11-26,24,SOLAR,0,0
2016-11-26,24,BIOFUEL,0,0
2016-11-27,1,NUCLEAR,0,10706
2016-11-27,1,GAS,0,558
2016-11-27,1,HYDRO,0,3200
2016-11-27,1,WIND,0,1004
2016-11-27,1,SOLAR,0,0
2016-11-27,1,BIOFUEL,0,0
2016-11-27,2,NUCLEAR,0,10704
2016-11-27,2,GAS,0,559
2016-11-27,2,HYDRO,0,2937
2016-11-27,2,WIND,0,1149
2016-11-27,2,SOLAR,0,0
2016-11-27,2,BIOFUEL,0,0
2016-11-27,3,NUCLEAR,0,10705
2016-11-27,3,GAS,0,559
2016-11-27,3,HYDRO,-3,2760
2016-11-27,3,WIND,0,1178
2016-11-27,3,SOLAR,0,0
2016-11-27,3,BIOFUEL,0,0
2016-11-27,4,NUCLEAR,0,10717
2016-11-27,4,GAS,0,560
2016-11-27,4,HYDRO,0,2840
2016-11-27,4,WIND,0,908
2016-11-27,4,SOLAR,0,0
2016-11-27,4,BIOFUEL,0,0
2016-11-27,5,NUCLEAR,0,10717
2016-11-27,5,GAS,0,560
2016-11-27,5,HYDRO,0,3087
2016-11-27,5,WIND,0,785
2016-11-27,5,SOLAR,0,0
2016-11-27,5,BIOFUEL,0,0
2016-11-27,6,NUCLEAR,0,10699
2016-11-27,6,GAS,0,560
2016-11-27,6,HYDRO,0,2686
2016-11-27,6,WIND,0,750
2016-11-27,6,SOLAR,0,0
2016-11-27,6,BIOFUEL,0,0
2016-11-27,7,NUCLEAR,0,10618
2016-11-27,7,GAS,0,560
2016-11-27,7,HYDRO,0,2690
2016-11-27,7,WIND,0,700
2016-11-27,7,SOLAR,0,0
2016-11-27,7,BIOFUEL,0,0
2016-11-27,8,NUCLEAR,0,10615
2016-11-27,8,GAS,0,563
2016-11-27,8,HYDRO,0,3118
2016-11-27,8,WIND,0,849
2016-11-27,8,SOLAR,0,2
2016-11-27,8,BIOFUEL,0,0
2016-11-27,9,NUCLEAR,0,10609
2016-11-27,9,GAS,0,635
2016-11-27,9,HYDRO,0,3709
2016-11-27,9,WIND,0,823
2016-11-27,9,SOLAR,0,33
2016-11-27,9,BIOFUEL,0,0
2016-11-27,10,NUCLEAR,0,10606
2016-11-27,10,GAS,0,646
2016-11-27,10,HYDRO,0,3627
2016-11-27,10,WIND,0,703
2016-11-27,10,SOLAR,0,31
2016-11-27,10,BIOFUEL,0,0
2016-11-27,11,NUCLEAR,0,10610
2016-11-27,11,GAS,0,850
2016-11-27,11,HYDRO,0,3705
2016-11-27,11,WIND,0,676
2016-11-27,11,SOLAR,0,52
2016-11-27,11,BIOFUEL,0,0
2016-11-27,12,NUCLEAR,0,10613
2016-11-27,12,GAS,0,1121
2016-11-27,12,HYDRO,0,3925
2016-11-27,12,WIND,0,788
2016-11-27,12,SOLAR,0,106
2016-11-27,12,BIOFUEL,0,0
2016-11-27,13,NUCLEAR,0,10609
2016-11-27,13,GAS,0,1298
2016-11-27,13,HYDRO,0,3717
2016-11-27,13,WIND,0,995
2016-11-27,13,SOLAR,0,122
2016-11-27,13,BIOFUEL,0,0
2016-11-27,14,NUCLEAR,0,10660
2016-11-27,14,GAS,0,1542
2016-11-27,14,HYDRO,0,3541
2016-11-27,14,WIND,0,1040
2016-11-27,14,SOLAR,0,101
2016-11-27,14,BIOFUEL,0,0
2016-11-27,15,NUCLEAR,0,10706
2016-11-27,15,GAS,0,1815
2016-11-27,15,HYDRO,0,3489
2016-11-27,15,WIND,0,908
2016-11-27,15,SOLAR,0,72
2016-11-27,15,BIOFUEL,0,0
2016-11-27,16,NUCLEAR,0,10706
2016-11-27,16,GAS,0,1816
2016-11-27,16,HYDRO,0,3715
2016-11-27,16,WIND,0,861
2016-11-27,16,SOLAR,0,27
2016-11-27,16,BIOFUEL,0,0
2016-11-27,17,NUCLEAR,0,10707
2016-11-27,17,GAS,0,1834
2016-11-27,17,HYDRO,0,4171
2016-11-27,17,WIND,0,719
2016-11-27,17,SOLAR,0,5
2016-11-27,17,BIOFUEL,0,0
2016-11-27,18,NUCLEAR,0,10709
2016-11-27,18,GAS,0,1820
2016-11-27,18,HYDRO,0,4715
2016-11-27,18,WIND,0,737
2016-11-27,18,SOLAR,0,0
2016-11-27,18,BIOFUEL,0,0
2016-11-27,19,NUCLEAR,0,10723
2016-11-27,19,GAS,0,1873
2016-11-27,19,HYDRO,0,4699
2016-11-27,19,WIND,0,836
2016-11-27,19,SOLAR,0,0
2016-11-27,19,BIOFUEL,0,0
2016-11-27,20,NUCLEAR,0,10720
2016-11-27,20,GAS,0,1786
2016-11-27,20,HYDRO,0,4433
2016-11-27,20,WIND,0,959
2016-11-27,20,SOLAR,0,0
2016-11-27,20,BIOFUEL,0,0
2016-11-27,21,NUCLEAR,0,10721
2016-11-27,21,GAS,0,824
2016-11-27,21,HYDRO,0,4276
2016-11-27,21,WIND,0,1096
2016-11-27,21,SOLAR,0,0
2016-11-27,21,BIOFUEL,0,0
2016-11-27,22,NUCLEAR,0,10720
2016-11-27,22,GAS,0,662
2016-11-27,22,HYDRO,0,4114
2016-11-27,22,WIND,0,1212
2016-11-27,22,SOLAR,0,0
2016-11-27,22,BIOFUEL,0,0
2016-11-27,23,NUCLEAR,0,10720
2016-11-27,23,GAS,0,628
2016-11-27,23,HYDRO,0,3530
2016-11-27,23,WIND,0,1357
2016-11-27,23,SOLAR,0,0
2016-11-27,23,BIOFUEL,0,0
2016-11-27,24,NUCLEAR,0,10722
2016-11-27,24,GAS,0,569
2016-11-27,24,HYDRO,0,2893
2016-11-27,24,WIND,0,1624
2016-11-27,24,SOLAR,0,0
2016-11-27,24,BIOFUEL,0,0
2016-11-28,1,NUCLEAR,0,10725
2016-11-28,1,GAS,0,557
2016-11-28,1,HYDRO,0,2675
2016-11-28,1,WIND,0,1732
2016-11-28,1,SOLAR,0,0
2016-11-28,1,BIOFUEL,0,14
2016-11-28,2,NUCLEAR,0,10718
2016-11-28,2,GAS,0,556
2016-11-28,2,HYDRO,0,2518
2016-11-28,2,WIND,0,1807
2016-11-28,2,SOLAR,0,0
2016-11-28,2,BIOFUEL,0,13
2016-11-28,3,NUCLEAR,0,10724
2016-11-28,3,GAS,0,555
2016-11-28,3,HYDRO,0,2508
2016-11-28,3,WIND,0,1483
2016-11-28,3,SOLAR,0,0
2016-11-28,3,BIOFUEL,0,13
2016-11-28,4,NUCLEAR,0,10721
2016-11-28,4,GAS,0,555
2016-11-28,4,HYDRO,0,2505
2016-11-28,4,WIND,0,1598
2016-11-28,4,SOLAR,0,0
2016-11-28,4,BIOFUEL,0,13
2016-11-28,5,NUCLEAR,0,10725
2016-11-28,5,GAS,0,556
2016-11-28,5,HYDRO,0,2594
2016-11-28,5,WIND,0,1835
2016-11-28,5,SOLAR,0,0
2016-11-28,5,BIOFUEL,0,14
2016-11-28,6,NUCLEAR,0,10726
2016-11-28,6,GAS,0,560
2016-11-28,6,HYDRO,0,2733
2016-11-28,6,WIND,0,2084
2016-11-28,6,SOLAR,0,0
2016-11-28,6,BIOFUEL,0,17
2016-11-28,7,NUCLEAR,0,10724
2016-11-28,7,GAS,0,584
2016-11-28,7,HYDRO,0,3592
2016-11-28,7,WIND,0,2278
2016-11-28,7,SOLAR,0,0
2016-11-28,7,BIOFUEL,0,27
2016-11-28,8,NUCLEAR,0,10723
2016-11-28,8,GAS,0,686
2016-11-28,8,HYDRO,0,3680
2016-11-28,8,WIND,0,2600
2016-11-28,8,SOLAR,0,4
2016-11-28,8,BIOFUEL,0,37
2016-11-28,9,NUCLEAR,0,10721
2016-11-28,9,GAS,0,700
2016-11-28,9,HYDRO,0,3584
2016-11-28,9,WIND,0,2145
2016-11-28,9,SOLAR,0,36
2016-11-28,9,BIOFUEL,0,37
2016-11-28,10,NUCLEAR,0,10713
2016-11-28,10,GAS,0,748
2016-11-28,10,HYDRO,0,3371
2016-11-28,10,WIND,0,1753
2016-11-28,10,SOLAR,0,102
2016-11-28,10,BIOFUEL,0,27
2016-11-28,11,NUCLEAR,0,10732
2016-11-28,11,GAS,0,783
2016-11-28,11,HYDRO,0,3497
2016-11-28,11,WIND,0,1568
2016-11-28,11,SOLAR,0,142
2016-11-28,11,BIOFUEL,0,27
2016-11-28,12,NUCLEAR,0,10730
2016-11-28,12,GAS,0,803
2016-11-28,12,HYDRO,0,3585
2016-11-28,12,WIND,0,1420
2016-11-28,12,SOLAR,0,133
2016-11-28,12,BIOFUEL,0,29
2016-11-28,13,NUCLEAR,0,10714
2016-11-28,13,GAS,0,811
2016-11-28,13,HYDRO,0,3560
2016-11-28,13,WIND,0,1341
2016-11-28,13,SOLAR,0,117
2016-11-28,13,BIOFUEL,0,27
2016-11-28,14,NUCLEAR,0,10716
2016-11-28,14,GAS,0,812
2016-11-28,14,HYDRO,0,3619
2016-11-28,14,WIND,0,1571
2016-11-28,14,SOLAR,0,81
2016-11-28,14,BIOFUEL,0,26
2016-11-28,15,NUCLEAR,0,10713
2016-11-28,15,GAS,0,809
2016-11-28,15,HYDRO,0,3537
2016-11-28,15,WIND,0,1768
2016-11-28,15,SOLAR,0,68
2016-11-28,15,BIOFUEL,0,26
2016-11-28,16,NUCLEAR,0,10713
2016-11-28,16,GAS,0,813
2016-11-28,16,HYDRO,0,3770
2016-11-28,16,WIND,0,2535
2016-11-28,16,SOLAR,0,16
2016-11-28,16,BIOFUEL,0,27
2016-11-28,17,NUCLEAR,0,10710
2016-11-28,17,GAS,0,840
2016-11-28,17,HYDRO,0,4451
2016-11-28,17,WIND,0,2655
2016-11-28,17,SOLAR,0,0
2016-11-28,17,BIOFUEL,0,26
2016-11-28,18,NUCLEAR,0,10711
2016-11-28,18,GAS,0,1172
2016-11-28,18,HYDRO,0,4652
2016-11-28,18,WIND,0,2863
2016-11-28,18,SOLAR,0,0
2016-11-28,18,BIOFUEL,0,27
2016-11-28,19,NUCLEAR,0,10705
2016-11-28,19,GAS,0,1179
2016-11-28,19,HYDRO,0,4287
2016-11-28,19,WIND,0,3125
2016-11-28,19,SOLAR,0,0
2016-11-28,19,BIOFUEL,0,26
2016-11-28,20,NUCLEAR,0,10704
2016-11-28,20,GAS,0,928
2016-11-28,20,HYDRO,0,3981
2016-11-28,20,WIND,0,3333
2016-11-28,20,SOLAR,0,0
2016-11-28,20,BIOFUEL,0,26
2016-11-28,21,NUCLEAR,0,10698
2016-11-28,21,GAS,0,812
2016-11-28,21,HYDRO,0,3973
2016-11-28,21,WIND,0,3475
2016-11-28,21,SOLAR,0,0
2016-11-28,21,BIOFUEL,0,26
2016-11-28,22,NUCLEAR,0,10685
2016-11-28,22,GAS,0,811
2016-11-28,22,HYDRO,0,3347
2016-11-28,22,WIND,0,3538
2016-11-28,22,SOLAR,0,0
2016-11-28,22,BIOFUEL,0,26
2016-11-28,23,NUCLEAR,0,10656
2016-11-28,23,GAS,0,812
2016-11-28,23,HYDRO,0,2648
2016-11-28,23,WIND,0,3082
2016-11-28,23,SOLAR,0,0
2016-11-28,23,BIOFUEL,0,26
2016-11-28,24,NUCLEAR,0,10658
2016-11-28,24,GAS,0,806
2016-11-28,24,HYDRO,0,2610
2016-11-28,24,WIND,0,2344
2016-11-28,24,SOLAR,0,0
2016-11-28,24,BIOFUEL,0,16
2016-11-29,1,NUCLEAR,0,10669
2016-11-29,1,GAS,0,804
2016-11-29,1,HYDRO,0,2514
2016-11-29,1,WIND,0,1783
2016-11-29,1,SOLAR,0,0
2016-11-29,1,BIOFUEL,0,12
2016-11-29,2,NUCLEAR,0,10670
2016-11-29,2,GAS,0,804
2016-11-29,2,HYDRO,0,2458
2016-11-29,2,WIND,0,1407
2016-11-29,2,SOLAR,0,0
2016-11-29,2,BIOFUEL,0,12
2016-11-29,3,NUCLEAR,0,10668
2016-11-29,3,GAS,0,803
2016-11-29,3,HYDRO,0,2479
2016-11-29,3,WIND,0,1156
2016-11-29,3,SOLAR,0,0
2016-11-29,3,BIOFUEL,0,12
2016-11-29,4,NUCLEAR,0,10661
2016-11-29,4,GAS,0,802
2016-11-29,4,HYDRO,0,2497
2016-11-29,4,WIND,0,1073
2016-11-29,4,SOLAR,0,0
2016-11-29,4,BIOFUEL,0,13
2016-11-29,5,NUCLEAR,0,10495
2016-11-29,5,GAS,0,827
2016-11-29,5,HYDRO,0,2711
2016-11-29,5,WIND,0,1150
2016-11-29,5,SOLAR,0,0
2016-11-29,5,BIOFUEL,0,13
2016-11-29,6,NUCLEAR,0,10161
2016-11-29,6,GAS,0,889
2016-11-29,6,HYDRO,0,2674
2016-11-29,6,WIND,0,2042
2016-11-29,6,SOLAR,0,0
2016-11-29,6,BIOFUEL,0,17
2016-11-29,7,NUCLEAR,0,10165
2016-11-29,7,GAS,0,798
2016-11-29,7,HYDRO,0,2847
2016-11-29,7,WIND,0,3042
2016-11-29,7,SOLAR,0,0
2016-11-29,7,BIOFUEL,0,19
2016-11-29,8,NUCLEAR,0,10166
2016-11-29,8,GAS,0,807
2016-11-29,8,HYDRO,0,3398
2016-11-29,8,WIND,0,3355
2016-11-29,8,SOLAR,0,0
2016-11-29,8,BIOFUEL,0,26
2016-11-29,9,NUCLEAR,0,10172
2016-11-29,9,GAS,0,842
2016-11-29,9,HYDRO,0,3547
2016-11-29,9,WIND,0,3378
2016-11-29,9,SOLAR,0,11
2016-11-29,9,BIOFUEL,0,26
2016-11-29,10,NUCLEAR,0,10160
2016-11-29,10,GAS,0,883
2016-11-29,10,HYDRO,0,3605
2016-11-29,10,WIND,0,3341
2016-11-29,10,SOLAR,0,19
2016-11-29,10,BIOFUEL,0,26
2016-11-29,11,NUCLEAR,0,10180
2016-11-29,11,GAS,0,1021
2016-11-29,11,HYDRO,0,3512
2016-11-29,11,WIND,0,3215
2016-11-29,11,SOLAR,0,31
2016-11-29,11,BIOFUEL,0,27
2016-11-29,12,NUCLEAR,0,10179
2016-11-29,12,GAS,0,1334
2016-11-29,12,HYDRO,0,3570
2016-11-29,12,WIND,0,2799
2016-11-29,12,SOLAR,0,35
2016-11-29,12,BIOFUEL,0,26
2016-11-29,13,NUCLEAR,0,10180
2016-11-29,13,GAS,0,1483
2016-11-29,13,HYDRO,0,3492
2016-11-29,13,WIND,0,2411
2016-11-29,13,SOLAR,0,44
2016-11-29,13,BIOFUEL,0,31
2016-11-29,14,NUCLEAR,0,10309
2016-11-29,14,GAS,0,1564
2016-11-29,14,HYDRO,0,3733
2016-11-29,14,WIND,0,2013
2016-11-29,14,SOLAR,0,48
2016-11-29,14,BIOFUEL,0,30
2016-11-29,15,NUCLEAR,0,10285
2016-11-29,15,GAS,0,1732
2016-11-29,15,HYDRO,0,3912
2016-11-29,15,WIND,0,1572
2016-11-29,15,SOLAR,0,49
2016-11-29,15,BIOFUEL,0,27
2016-11-29,16,NUCLEAR,0,10163
2016-11-29,16,GAS,0,1880
2016-11-29,16,HYDRO,0,4424
2016-11-29,16,WIND,0,1135
2016-11-29,16,SOLAR,0,20
2016-11-29,16,BIOFUEL,0,26
2016-11-29,17,NUCLEAR,0,10162
2016-11-29,17,GAS,0,2074
2016-11-29,17,HYDRO,0,4479
2016-11-29,17,WIND,0,1021
2016-11-29,17,SOLAR,0,2
2016-11-29,17,BIOFUEL,0,26
2016-11-29,18,NUCLEAR,0,10162
2016-11-29,18,GAS,0,2111
2016-11-29,18,HYDRO,0,4913
2016-11-29,18,WIND,0,1310
2016-11-29,18,SOLAR,0,0
2016-11-29,18,BIOFUEL,0,26
2016-11-29,19,NUCLEAR,0,10178
2016-11-29,19,GAS,0,2080
2016-11-29,19,HYDRO,0,4387
2016-11-29,19,WIND,0,1646
2016-11-29,19,SOLAR,0,0
2016-11-29,19,BIOFUEL,0,27
2016-11-29,20,NUCLEAR,0,10180
2016-11-29,20,GAS,0,2001
2016-11-29,20,HYDRO,0,4085
2016-11-29,20,WIND,0,1870
2016-11-29,20,SOLAR,0,0
2016-11-29,20,BIOFUEL,0,27
2016-11-29,21,NUCLEAR,0,10175
2016-11-29,21,GAS,0,1429
2016-11-29,21,HYDRO,0,4110
2016-11-29,21,WIND,0,1931
2016-11-29,21,SOLAR,0,0
2016-11-29,21,BIOFUEL,0,26
2016-11-29,22,NUCLEAR,0,10170
2016-11-29,22,GAS,0,1218
2016-11-29,22,HYDRO,0,4335
2016-11-29,22,WIND,0,1843
2016-11-29,22,SOLAR,0,0
2016-11-29,22,BIOFUEL,0,26
2016-11-29,23,NUCLEAR,0,10164
2016-11-29,23,GAS,0,868
2016-11-29,23,HYDRO,0,3797
2016-11-29,23,WIND,0,1746
2016-11-29,23,SOLAR,0,0
2016-11-29,23,BIOFUEL,0,26
