Day,Hour,Fuel,OutputQuality,Output
2019-12-07,1,NUCLEAR,0,10864
2019-12-07,1,GAS,-1,218
2019-12-07,1,HYDRO,0,3730
2019-12-07,1,WIND,0,1659
2019-12-07,1,SOLAR,0,0
2019-12-07,1,BIOFUEL,0,20
2019-12-07,2,NUCLEAR,0,10863
2019-12-07,2,GAS,-1,274
2019-12-07,2,HYDRO,0,3904
2019-12-07,2,WIND,0,1513
2019-12-07,2,SOLAR,0,0
2019-12-07,2,BIOFUEL,0,0
2019-12-07,3,NUCLEAR,0,10863
2019-12-07,3,GAS,-1,245
2019-12-07,3,HYDRO,0,3668
2019-12-07,3,WIND,0,1254
2019-12-07,3,SOLAR,0,0
2019-12-07,3,BIOFUEL,0,0
2019-12-07,4,NUCLEAR,0,10862
2019-12-07,4,GAS,-1,484
2019-12-07,4,HYDRO,0,3956
2019-12-07,4,WIND,0,959
2019-12-07,4,SOLAR,0,0
2019-12-07,4,BIOFUEL,0,0
2019-12-07,5,NUCLEAR,0,10819
2019-12-07,5,GAS,-1,671
2019-12-07,5,HYDRO,0,3886
2019-12-07,5,WIND,0,692
2019-12-07,5,SOLAR,0,0
2019-12-07,5,BIOFUEL,0,0
2019-12-07,6,NUCLEAR,0,10805
2019-12-07,6,GAS,-1,742
2019-12-07,6,HYDRO,0,3714
2019-12-07,6,WIND,0,629
2019-12-07,6,SOLAR,0,0
2019-12-07,6,BIOFUEL,0,0
2019-12-07,7,NUCLEAR,0,10804
2019-12-07,7,GAS,-1,991
2019-12-07,7,HYDRO,0,3660
2019-12-07,7,WIND,0,461
2019-12-07,7,SOLAR,0,1
2019-12-07,7,BIOFUEL,0,0
2019-12-07,8,NUCLEAR,0,10804
2019-12-07,8,GAS,-1,1360
2019-12-07,8,HYDRO,0,4034
2019-12-07,8,WIND,0,344
2019-12-07,8,SOLAR,0,1
2019-12-07,8,BIOFUEL,0,0
2019-12-07,9,NUCLEAR,0,10809
2019-12-07,9,GAS,-1,1770
2019-12-07,9,HYDRO,0,4154
2019-12-07,9,WIND,0,263
2019-12-07,9,SOLAR,0,12
2019-12-07,9,BIOFUEL,0,0
2019-12-07,10,NUCLEAR,0,10810
2019-12-07,10,GAS,-1,2066
2019-12-07,10,HYDRO,0,4045
2019-12-07,10,WIND,0,157
2019-12-07,10,SOLAR,0,29
2019-12-07,10,BIOFUEL,0,0
2019-12-07,11,NUCLEAR,0,10807
2019-12-07,11,GAS,-1,2034
2019-12-07,11,HYDRO,0,4281
2019-12-07,11,WIND,0,124
2019-12-07,11,SOLAR,0,86
2019-12-07,11,BIOFUEL,0,3
2019-12-07,12,NUCLEAR,0,10799
2019-12-07,12,GAS,-1,1811
2019-12-07,12,HYDRO,0,4191
2019-12-07,12,WIND,0,174
2019-12-07,12,SOLAR,0,116
2019-12-07,12,BIOFUEL,0,4
2019-12-07,13,NUCLEAR,0,10807
2019-12-07,13,GAS,-1,1298
2019-12-07,13,HYDRO,0,4060
2019-12-07,13,WIND,0,228
2019-12-07,13,SOLAR,0,149
2019-12-07,13,BIOFUEL,0,7
2019-12-07,14,NUCLEAR,0,10806
2019-12-07,14,GAS,-1,1239
2019-12-07,14,HYDRO,0,4094
2019-12-07,14,WIND,0,285
2019-12-07,14,SOLAR,0,140
2019-12-07,14,BIOFUEL,0,4
2019-12-07,15,NUCLEAR,0,10823
2019-12-07,15,GAS,-1,1300
2019-12-07,15,HYDRO,0,3938
2019-12-07,15,WIND,0,353
2019-12-07,15,SOLAR,0,109
2019-12-07,15,BIOFUEL,0,1
2019-12-07,16,NUCLEAR,0,10860
2019-12-07,16,GAS,-1,1359
2019-12-07,16,HYDRO,0,4022
2019-12-07,16,WIND,0,497
2019-12-07,16,SOLAR,0,59
2019-12-07,16,BIOFUEL,0,0
2019-12-07,17,NUCLEAR,0,10855
2019-12-07,17,GAS,-1,1505
2019-12-07,17,HYDRO,0,4489
2019-12-07,17,WIND,0,657
2019-12-07,17,SOLAR,0,7
2019-12-07,17,BIOFUEL,0,0
2019-12-07,18,NUCLEAR,0,10853
2019-12-07,18,GAS,-1,1910
2019-12-07,18,HYDRO,0,4797
2019-12-07,18,WIND,0,780
2019-12-07,18,SOLAR,0,0
2019-12-07,18,BIOFUEL,0,0
2019-12-07,19,NUCLEAR,0,10855
2019-12-07,19,GAS,-1,1642
2019-12-07,19,HYDRO,0,4711
2019-12-07,19,WIND,0,943
2019-12-07,19,SOLAR,0,0
2019-12-07,19,BIOFUEL,0,0
2019-12-07,20,NUCLEAR,0,10854
2019-12-07,20,GAS,-1,1464
2019-12-07,20,HYDRO,0,4189
2019-12-07,20,WIND,0,1395
2019-12-07,20,SOLAR,0,0
2019-12-07,20,BIOFUEL,0,0
2019-12-07,21,NUCLEAR,0,10844
2019-12-07,21,GAS,-1,1013
2019-12-07,21,HYDRO,0,3857
2019-12-07,21,WIND,0,1819
2019-12-07,21,SOLAR,0,0
2019-12-07,21,BIOFUEL,0,0
2019-12-07,22,NUCLEAR,0,10833
2019-12-07,22,GAS,-1,482
2019-12-07,22,HYDRO,0,3828
2019-12-07,22,WIND,0,2278
2019-12-07,22,SOLAR,0,0
2019-12-07,22,BIOFUEL,0,0
2019-12-07,23,NUCLEAR,0,10856
2019-12-07,23,GAS,-1,324
2019-12-07,23,HYDRO,0,3506
2019-12-07,23,WIND,0,2595
2019-12-07,23,SOLAR,0,0
2019-12-07,23,BIOFUEL,0,0
2019-12-07,24,NUCLEAR,0,10860
2019-12-07,24,GAS,-1,321
2019-12-07,24,HYDRO,0,3210
2019-12-07,24,WIND,0,2695
2019-12-07,24,SOLAR,0,0
2019-12-07,24,BIOFUEL,0,0
2019-12-08,1,NUCLEAR,0,10865
2019-12-08,1,GAS,-1,318
2019-12-08,1,HYDRO,0,3090
2019-12-08,1,WIND,0,2704
2019-12-08,1,SOLAR,0,0
2019-12-08,1,BIOFUEL,0,0
2019-12-08,2,NUCLEAR,0,10858
2019-12-08,2,GAS,-1,318
2019-12-08,2,HYDRO,0,3077
2019-12-08,2,WIND,0,2818
2019-12-08,2,SOLAR,0,0
2019-12-08,2,BIOFUEL,0,0
2019-12-08,3,NUCLEAR,0,10863
2019-12-08,3,GAS,-1,319
2019-12-08,3,HYDRO,0,3070
2019-12-08,3,WIND,0,2533
2019-12-08,3,SOLAR,0,0
2019-12-08,3,BIOFUEL,0,0
2019-12-08,4,NUCLEAR,0,10854
2019-12-08,4,GAS,-1,317
2019-12-08,4,HYDRO,0,3068
2019-12-08,4,WIND,0,2492
2019-12-08,4,SOLAR,0,0
2019-12-08,4,BIOFUEL,0,0
2019-12-08,5,NUCLEAR,0,10858
2019-12-08,5,GAS,-1,316
2019-12-08,5,HYDRO,0,3093
2019-12-08,5,WIND,0,2389
2019-12-08,5,SOLAR,0,0
2019-12-08,5,BIOFUEL,0,0
2019-12-08,6,NUCLEAR,0,10859
2019-12-08,6,GAS,-1,315
2019-12-08,6,HYDRO,0,3107
2019-12-08,6,WIND,0,2587
2019-12-08,6,SOLAR,0,0
2019-12-08,6,BIOFUEL,0,0
2019-12-08,7,NUCLEAR,0,10865
2019-12-08,7,GAS,-1,315
2019-12-08,7,HYDRO,0,3206
2019-12-08,7,WIND,0,2819
2019-12-08,7,SOLAR,0,1
2019-12-08,7,BIOFUEL,0,0
2019-12-08,8,NUCLEAR,0,10864
2019-12-08,8,GAS,-1,317
2019-12-08,8,HYDRO,0,3266
2019-12-08,8,WIND,0,3379
2019-12-08,8,SOLAR,0,1
2019-12-08,8,BIOFUEL,0,0
2019-12-08,9,NUCLEAR,0,10862
2019-12-08,9,GAS,-1,568
2019-12-08,9,HYDRO,0,3310
2019-12-08,9,WIND,0,3523
2019-12-08,9,SOLAR,0,21
2019-12-08,9,BIOFUEL,0,0
2019-12-08,10,NUCLEAR,0,10865
2019-12-08,10,GAS,-1,591
2019-12-08,10,HYDRO,0,3317
2019-12-08,10,WIND,0,3785
2019-12-08,10,SOLAR,0,69
2019-12-08,10,BIOFUEL,0,0
2019-12-08,11,NUCLEAR,0,10864
2019-12-08,11,GAS,-1,482
2019-12-08,11,HYDRO,0,3287
2019-12-08,11,WIND,0,3976
2019-12-08,11,SOLAR,0,94
2019-12-08,11,BIOFUEL,0,0
2019-12-08,12,NUCLEAR,0,10866
2019-12-08,12,GAS,-1,387
2019-12-08,12,HYDRO,0,3220
2019-12-08,12,WIND,0,4087
2019-12-08,12,SOLAR,0,113
2019-12-08,12,BIOFUEL,0,0
2019-12-08,13,NUCLEAR,0,10868
2019-12-08,13,GAS,-1,255
2019-12-08,13,HYDRO,0,3562
2019-12-08,13,WIND,0,4091
2019-12-08,13,SOLAR,0,73
2019-12-08,13,BIOFUEL,0,0
2019-12-08,14,NUCLEAR,0,10875
2019-12-08,14,GAS,-1,255
2019-12-08,14,HYDRO,0,3736
2019-12-08,14,WIND,0,3942
2019-12-08,14,SOLAR,0,127
2019-12-08,14,BIOFUEL,0,0
2019-12-08,15,NUCLEAR,0,10875
2019-12-08,15,GAS,-1,254
2019-12-08,15,HYDRO,0,3803
2019-12-08,15,WIND,0,3978
2019-12-08,15,SOLAR,0,66
2019-12-08,15,BIOFUEL,0,0
2019-12-08,16,NUCLEAR,0,10843
2019-12-08,16,GAS,-1,254
2019-12-08,16,HYDRO,0,3873
2019-12-08,16,WIND,0,3885
2019-12-08,16,SOLAR,0,22
2019-12-08,16,BIOFUEL,0,1
2019-12-08,17,NUCLEAR,0,10874
2019-12-08,17,GAS,-1,262
2019-12-08,17,HYDRO,0,4227
2019-12-08,17,WIND,0,4085
2019-12-08,17,SOLAR,0,3
2019-12-08,17,BIOFUEL,0,2
2019-12-08,18,NUCLEAR,0,10875
2019-12-08,18,GAS,-1,280
2019-12-08,18,HYDRO,0,4988
2019-12-08,18,WIND,0,4142
2019-12-08,18,SOLAR,0,0
2019-12-08,18,BIOFUEL,0,0
2019-12-08,19,NUCLEAR,0,10878
2019-12-08,19,GAS,-1,221
2019-12-08,19,HYDRO,0,4555
2019-12-08,19,WIND,0,4153
2019-12-08,19,SOLAR,0,0
2019-12-08,19,BIOFUEL,0,0
2019-12-08,20,NUCLEAR,0,10873
2019-12-08,20,GAS,-1,219
2019-12-08,20,HYDRO,0,4589
2019-12-08,20,WIND,0,4126
2019-12-08,20,SOLAR,0,0
2019-12-08,20,BIOFUEL,0,0
2019-12-08,21,NUCLEAR,0,10879
2019-12-08,21,GAS,-1,221
2019-12-08,21,HYDRO,0,4268
2019-12-08,21,WIND,0,4092
2019-12-08,21,SOLAR,0,0
2019-12-08,21,BIOFUEL,0,6
2019-12-08,22,NUCLEAR,0,10871
2019-12-08,22,GAS,-1,220
2019-12-08,22,HYDRO,0,3782
2019-12-08,22,WIND,0,3755
2019-12-08,22,SOLAR,0,0
2019-12-08,22,BIOFUEL,0,3
2019-12-08,23,NUCLEAR,0,10873
2019-12-08,23,GAS,-1,220
2019-12-08,23,HYDRO,0,3536
2019-12-08,23,WIND,0,3108
2019-12-08,23,SOLAR,0,0
2019-12-08,23,BIOFUEL,0,0
2019-12-08,24,NUCLEAR,0,10876
2019-12-08,24,GAS,-1,220
2019-12-08,24,HYDRO,0,3200
2019-12-08,24,WIND,0,2026
2019-12-08,24,SOLAR,0,0
2019-12-08,24,BIOFUEL,0,0
2019-12-09,1,NUCLEAR,0,10876
2019-12-09,1,GAS,-1,223
2019-12-09,1,HYDRO,0,3050
2019-12-09,1,WIND,0,1738
2019-12-09,1,SOLAR,0,0
2019-12-09,1,BIOFUEL,0,0
2019-12-09,2,NUCLEAR,0,10882
2019-12-09,2,GAS,-1,244
2019-12-09,2,HYDRO,0,3087
2019-12-09,2,WIND,0,1491
2019-12-09,2,SOLAR,0,0
2019-12-09,2,BIOFUEL,0,0
2019-12-09,3,NUCLEAR,0,10881
2019-12-09,3,GAS,-1,255
2019-12-09,3,HYDRO,0,3065
2019-12-09,3,WIND,0,1362
2019-12-09,3,SOLAR,0,0
2019-12-09,3,BIOFUEL,0,10
2019-12-09,4,NUCLEAR,0,10866
2019-12-09,4,GAS,-1,261
2019-12-09,4,HYDRO,0,3154
2019-12-09,4,WIND,0,1110
2019-12-09,4,SOLAR,0,0
2019-12-09,4,BIOFUEL,0,11
2019-12-09,5,NUCLEAR,0,10885
2019-12-09,5,GAS,-1,260
2019-12-09,5,HYDRO,0,3364
2019-12-09,5,WIND,0,1239
2019-12-09,5,SOLAR,0,0
2019-12-09,5,BIOFUEL,0,11
2019-12-09,6,NUCLEAR,0,10892
2019-12-09,6,GAS,-1,258
2019-12-09,6,HYDRO,0,3392
2019-12-09,6,WIND,0,1668
2019-12-09,6,SOLAR,0,0
2019-12-09,6,BIOFUEL,0,13
2019-12-09,7,NUCLEAR,0,10890
2019-12-09,7,GAS,-1,257
2019-12-09,7,HYDRO,0,3748
2019-12-09,7,WIND,0,2257
2019-12-09,7,SOLAR,0,0
2019-12-09,7,BIOFUEL,0,22
2019-12-09,8,NUCLEAR,0,10887
2019-12-09,8,GAS,-1,274
2019-12-09,8,HYDRO,0,4460
2019-12-09,8,WIND,0,2909
2019-12-09,8,SOLAR,0,0
2019-12-09,8,BIOFUEL,0,27
2019-12-09,9,NUCLEAR,0,10882
2019-12-09,9,GAS,-1,305
2019-12-09,9,HYDRO,0,4258
2019-12-09,9,WIND,0,3166
2019-12-09,9,SOLAR,0,12
2019-12-09,9,BIOFUEL,0,27
2019-12-09,10,NUCLEAR,0,10880
2019-12-09,10,GAS,-1,298
2019-12-09,10,HYDRO,0,4084
2019-12-09,10,WIND,0,3233
2019-12-09,10,SOLAR,0,33
2019-12-09,10,BIOFUEL,0,27
2019-12-09,11,NUCLEAR,0,10881
2019-12-09,11,GAS,-1,321
2019-12-09,11,HYDRO,0,4306
2019-12-09,11,WIND,0,3330
2019-12-09,11,SOLAR,0,41
2019-12-09,11,BIOFUEL,0,27
2019-12-09,12,NUCLEAR,0,10878
2019-12-09,12,GAS,-1,364
2019-12-09,12,HYDRO,0,4583
2019-12-09,12,WIND,0,3186
2019-12-09,12,SOLAR,0,39
2019-12-09,12,BIOFUEL,0,27
2019-12-09,13,NUCLEAR,0,10882
2019-12-09,13,GAS,-1,505
2019-12-09,13,HYDRO,0,4703
2019-12-09,13,WIND,0,3063
2019-12-09,13,SOLAR,0,21
2019-12-09,13,BIOFUEL,0,27
2019-12-09,14,NUCLEAR,0,10881
2019-12-09,14,GAS,-1,391
2019-12-09,14,HYDRO,0,3954
2019-12-09,14,WIND,0,3387
2019-12-09,14,SOLAR,0,19
2019-12-09,14,BIOFUEL,0,27
2019-12-09,15,NUCLEAR,0,10881
2019-12-09,15,GAS,-1,315
2019-12-09,15,HYDRO,0,3972
2019-12-09,15,WIND,0,3459
2019-12-09,15,SOLAR,0,11
2019-12-09,15,BIOFUEL,0,27
2019-12-09,16,NUCLEAR,0,10880
2019-12-09,16,GAS,-1,327
2019-12-09,16,HYDRO,0,4008
2019-12-09,16,WIND,0,3366
2019-12-09,16,SOLAR,0,2
2019-12-09,16,BIOFUEL,-1,27
2019-12-09,17,NUCLEAR,0,10889
2019-12-09,17,GAS,-1,422
2019-12-09,17,HYDRO,0,4117
2019-12-09,17,WIND,0,3796
2019-12-09,17,SOLAR,0,0
2019-12-09,17,BIOFUEL,-1,26
2019-12-09,18,NUCLEAR,0,10888
2019-12-09,18,GAS,-1,388
2019-12-09,18,HYDRO,0,4362
2019-12-09,18,WIND,0,4006
2019-12-09,18,SOLAR,0,0
2019-12-09,18,BIOFUEL,-1,27
2019-12-09,19,NUCLEAR,0,10892
2019-12-09,19,GAS,-1,243
2019-12-09,19,HYDRO,0,4622
2019-12-09,19,WIND,0,3805
2019-12-09,19,SOLAR,0,0
2019-12-09,19,BIOFUEL,-1,26
2019-12-09,20,NUCLEAR,0,10888
2019-12-09,20,GAS,-1,227
2019-12-09,20,HYDRO,0,4617
2019-12-09,20,WIND,0,3871
2019-12-09,20,SOLAR,0,0
2019-12-09,20,BIOFUEL,-1,26
2019-12-09,21,NUCLEAR,0,10887
2019-12-09,21,GAS,-1,246
2019-12-09,21,HYDRO,0,4285
2019-12-09,21,WIND,0,4026
2019-12-09,21,SOLAR,0,0
2019-12-09,21,BIOFUEL,-1,26
2019-12-09,22,NUCLEAR,0,10885
2019-12-09,22,GAS,-1,254
2019-12-09,22,HYDRO,0,3952
2019-12-09,22,WIND,0,3890
2019-12-09,22,SOLAR,0,0
2019-12-09,22,BIOFUEL,-1,26
2019-12-09,23,NUCLEAR,0,10885
2019-12-09,23,GAS,-1,261
2019-12-09,23,HYDRO,0,3363
2019-12-09,23,WIND,0,3560
2019-12-09,23,SOLAR,0,0
2019-12-09,23,BIOFUEL,-1,26
2019-12-09,24,NUCLEAR,0,10889
2019-12-09,24,GAS,-1,245
2019-12-09,24,HYDRO,0,3161
2019-12-09,24,WIND,0,2463
2019-12-09,24,SOLAR,0,0
2019-12-09,24,BIOFUEL,-2,17
2019-12-10,1,NUCLEAR,0,10889
2019-12-10,1,GAS,-1,225
2019-12-10,1,HYDRO,0,3106
2019-12-10,1,WIND,0,1507
2019-12-10,1,SOLAR,0,0
2019-12-10,1,BIOFUEL,-2,13
2019-12-10,2,NUCLEAR,0,10888
2019-12-10,2,GAS,-1,225
2019-12-10,2,HYDRO,0,3083
2019-12-10,2,WIND,0,1071
2019-12-10,2,SOLAR,0,0
2019-12-10,2,BIOFUEL,-2,13
2019-12-10,3,NUCLEAR,0,10890
2019-12-10,3,GAS,-1,227
2019-12-10,3,HYDRO,0,2973
2019-12-10,3,WIND,0,798
2019-12-10,3,SOLAR,0,0
2019-12-10,3,BIOFUEL,-2,14
2019-12-10,4,NUCLEAR,0,10879
2019-12-10,4,GAS,-1,225
2019-12-10,4,HYDRO,0,3172
2019-12-10,4,WIND,0,720
2019-12-10,4,SOLAR,0,0
2019-12-10,4,BIOFUEL,-2,13
2019-12-10,5,NUCLEAR,0,10885
2019-12-10,5,GAS,-1,224
2019-12-10,5,HYDRO,0,3299
2019-12-10,5,WIND,0,744
2019-12-10,5,SOLAR,0,0
2019-12-10,5,BIOFUEL,-2,14
2019-12-10,6,NUCLEAR,0,10889
2019-12-10,6,GAS,-1,224
2019-12-10,6,HYDRO,0,3339
2019-12-10,6,WIND,0,1417
2019-12-10,6,SOLAR,0,0
2019-12-10,6,BIOFUEL,-2,14
2019-12-10,7,NUCLEAR,0,10895
2019-12-10,7,GAS,-1,227
2019-12-10,7,HYDRO,0,3636
2019-12-10,7,WIND,0,2574
2019-12-10,7,SOLAR,0,0
2019-12-10,7,BIOFUEL,-2,27
2019-12-10,8,NUCLEAR,0,10886
2019-12-10,8,GAS,-1,241
2019-12-10,8,HYDRO,0,4199
2019-12-10,8,WIND,0,3023
2019-12-10,8,SOLAR,0,0
2019-12-10,8,BIOFUEL,-2,30
2019-12-10,9,NUCLEAR,0,10717
2019-12-10,9,GAS,-1,291
2019-12-10,9,HYDRO,0,4455
2019-12-10,9,WIND,0,2880
2019-12-10,9,SOLAR,0,6
2019-12-10,9,BIOFUEL,-2,27
2019-12-10,10,NUCLEAR,0,9454
2019-12-10,10,GAS,-1,945
2019-12-10,10,HYDRO,0,5168
2019-12-10,10,WIND,0,2201
2019-12-10,10,SOLAR,0,16
2019-12-10,10,BIOFUEL,-2,39
2019-12-10,11,NUCLEAR,0,9445
2019-12-10,11,GAS,-1,1013
2019-12-10,11,HYDRO,0,4849
2019-12-10,11,WIND,0,1883
2019-12-10,11,SOLAR,0,43
2019-12-10,11,BIOFUEL,-2,45
2019-12-10,12,NUCLEAR,0,10041
2019-12-10,12,GAS,-1,922
2019-12-10,12,HYDRO,0,4374
2019-12-10,12,WIND,0,1648
2019-12-10,12,SOLAR,0,58
2019-12-10,12,BIOFUEL,-2,39
2019-12-10,13,NUCLEAR,0,10885
2019-12-10,13,GAS,-1,996
2019-12-10,13,HYDRO,0,4003
2019-12-10,13,WIND,0,1593
2019-12-10,13,SOLAR,0,63
2019-12-10,13,BIOFUEL,-2,27
2019-12-10,14,NUCLEAR,0,10876
2019-12-10,14,GAS,-1,1210
2019-12-10,14,HYDRO,0,4046
2019-12-10,14,WIND,0,1976
2019-12-10,14,SOLAR,0,49
2019-12-10,14,BIOFUEL,-2,26
2019-12-10,15,NUCLEAR,0,10719
2019-12-10,15,GAS,-1,1817
2019-12-10,15,HYDRO,0,4283
2019-12-10,15,WIND,0,2231
2019-12-10,15,SOLAR,0,38
2019-12-10,15,BIOFUEL,-2,27
2019-12-10,16,NUCLEAR,0,10892
2019-12-10,16,GAS,-1,1971
2019-12-10,16,HYDRO,0,4456
2019-12-10,16,WIND,0,1883
2019-12-10,16,SOLAR,0,18
2019-12-10,16,BIOFUEL,-1,27
2019-12-10,17,NUCLEAR,0,10892
2019-12-10,17,GAS,-1,2065
2019-12-10,17,HYDRO,0,4833
2019-12-10,17,WIND,0,1956
2019-12-10,17,SOLAR,0,2
2019-12-10,17,BIOFUEL,-2,27
2019-12-10,18,NUCLEAR,0,10889
2019-12-10,18,GAS,-1,2470
2019-12-10,18,HYDRO,0,5097
2019-12-10,18,WIND,0,1671
2019-12-10,18,SOLAR,0,0
2019-12-10,18,BIOFUEL,-2,27
2019-12-10,19,NUCLEAR,0,10890
2019-12-10,19,GAS,-1,2474
2019-12-10,19,HYDRO,0,5181
2019-12-10,19,WIND,0,1439
2019-12-10,19,SOLAR,0,0
2019-12-10,19,BIOFUEL,-2,25
2019-12-10,20,NUCLEAR,0,10886
2019-12-10,20,GAS,-1,2037
2019-12-10,20,HYDRO,0,5112
2019-12-10,20,WIND,0,1420
2019-12-10,20,SOLAR,0,0
2019-12-10,20,BIOFUEL,-2,26
2019-12-10,21,NUCLEAR,0,10884
2019-12-10,21,GAS,-1,1778
2019-12-10,21,HYDRO,0,4840
2019-12-10,21,WIND,0,1400
2019-12-10,21,SOLAR,0,0
2019-12-10,21,BIOFUEL,-2,26
2019-12-10,22,NUCLEAR,0,10921
2019-12-10,22,GAS,-1,1306
2019-12-10,22,HYDRO,0,4425
2019-12-10,22,WIND,0,1585
2019-12-10,22,SOLAR,0,0
2019-12-10,22,BIOFUEL,-2,26
2019-12-10,23,NUCLEAR,0,10864
2019-12-10,23,GAS,-1,870
2019-12-10,23,HYDRO,0,4129
2019-12-10,23,WIND,0,811
2019-12-10,23,SOLAR,0,0
2019-12-10,23,BIOFUEL,-2,26
2019-12-10,24,NUCLEAR,0,10004
2019-12-10,24,GAS,-1,389
2019-12-10,24,HYDRO,0,4062
2019-12-10,24,WIND,0,1527
2019-12-10,24,SOLAR,0,0
2019-12-10,24,BIOFUEL,-2,18
2019-12-11,1,NUCLEAR,0,9996
2019-12-11,1,GAS,-1,253
2019-12-11,1,HYDRO,0,3877
2019-12-11,1,WIND,0,1768
2019-12-11,1,SOLAR,0,0
2019-12-11,1,BIOFUEL,-2,15
2019-12-11,2,NUCLEAR,0,9991
2019-12-11,2,GAS,-1,290
2019-12-11,2,HYDRO,0,3860
2019-12-11,2,WIND,0,2002
2019-12-11,2,SOLAR,0,0
2019-12-11,2,BIOFUEL,-2,17
2019-12-11,3,NUCLEAR,0,9987
2019-12-11,3,GAS,-1,289
2019-12-11,3,HYDRO,0,3816
2019-12-11,3,WIND,0,2107
2019-12-11,3,SOLAR,0,0
2019-12-11,3,BIOFUEL,-2,15
2019-12-11,4,NUCLEAR,0,9989
2019-12-11,4,GAS,-1,215
2019-12-11,4,HYDRO,0,3397
2019-12-11,4,WIND,0,2143
2019-12-11,4,SOLAR,0,0
2019-12-11,4,BIOFUEL,-2,16
2019-12-11,5,NUCLEAR,0,9996
2019-12-11,5,GAS,-1,234
2019-12-11,5,HYDRO,0,3501
2019-12-11,5,WIND,0,2273
2019-12-11,5,SOLAR,0,0
2019-12-11,5,BIOFUEL,-2,15
2019-12-11,6,NUCLEAR,0,10001
2019-12-11,6,GAS,-1,359
2019-12-11,6,HYDRO,0,3879
2019-12-11,6,WIND,0,2088
2019-12-11,6,SOLAR,0,0
2019-12-11,6,BIOFUEL,-2,15
2019-12-11,7,NUCLEAR,0,10005
2019-12-11,7,GAS,-1,633
2019-12-11,7,HYDRO,0,4497
2019-12-11,7,WIND,0,2713
2019-12-11,7,SOLAR,0,0
2019-12-11,7,BIOFUEL,-2,16
2019-12-11,8,NUCLEAR,0,10002
2019-12-11,8,GAS,-1,1205
2019-12-11,8,HYDRO,0,4451
2019-12-11,8,WIND,0,3168
2019-12-11,8,SOLAR,0,2
2019-12-11,8,BIOFUEL,-2,25
2019-12-11,9,NUCLEAR,0,10000
2019-12-11,9,GAS,-1,1077
2019-12-11,9,HYDRO,0,4442
2019-12-11,9,WIND,0,3442
2019-12-11,9,SOLAR,0,14
2019-12-11,9,BIOFUEL,-2,26
2019-12-11,10,NUCLEAR,0,9980
2019-12-11,10,GAS,-1,1086
2019-12-11,10,HYDRO,0,4090
2019-12-11,10,WIND,0,3826
2019-12-11,10,SOLAR,0,37
2019-12-11,10,BIOFUEL,-1,26
2019-12-11,11,NUCLEAR,0,9983
2019-12-11,11,GAS,-1,1291
2019-12-11,11,HYDRO,0,4115
2019-12-11,11,WIND,0,3895
2019-12-11,11,SOLAR,0,98
2019-12-11,11,BIOFUEL,0,26
2019-12-11,12,NUCLEAR,0,9994
2019-12-11,12,GAS,-1,1399
2019-12-11,12,HYDRO,0,4241
2019-12-11,12,WIND,0,3858
2019-12-11,12,SOLAR,0,78
2019-12-11,12,BIOFUEL,0,28
2019-12-11,13,NUCLEAR,0,9865
2019-12-11,13,GAS,-1,1692
2019-12-11,13,HYDRO,0,4149
2019-12-11,13,WIND,0,3952
2019-12-11,13,SOLAR,0,103
2019-12-11,13,BIOFUEL,0,33
2019-12-11,14,NUCLEAR,0,9834
2019-12-11,14,GAS,-1,1548
2019-12-11,14,HYDRO,0,4223
2019-12-11,14,WIND,0,3982
2019-12-11,14,SOLAR,0,65
2019-12-11,14,BIOFUEL,0,47
2019-12-11,15,NUCLEAR,0,9842
2019-12-11,15,GAS,-1,1644
2019-12-11,15,HYDRO,0,4075
2019-12-11,15,WIND,0,4104
2019-12-11,15,SOLAR,0,68
2019-12-11,15,BIOFUEL,0,81
2019-12-11,16,NUCLEAR,0,9999
2019-12-11,16,GAS,-1,1627
2019-12-11,16,HYDRO,0,3847
2019-12-11,16,WIND,0,4107
2019-12-11,16,SOLAR,0,37
2019-12-11,16,BIOFUEL,0,85
2019-12-11,17,NUCLEAR,0,9995
2019-12-11,17,GAS,-1,1764
2019-12-11,17,HYDRO,0,4414
2019-12-11,17,WIND,0,3711
2019-12-11,17,SOLAR,0,9
2019-12-11,17,BIOFUEL,0,86
2019-12-11,18,NUCLEAR,0,10004
2019-12-11,18,GAS,-1,2462
2019-12-11,18,HYDRO,0,4909
2019-12-11,18,WIND,0,3570
2019-12-11,18,SOLAR,0,0
2019-12-11,18,BIOFUEL,0,98
2019-12-11,19,NUCLEAR,0,10058
2019-12-11,19,GAS,-1,2799
2019-12-11,19,HYDRO,0,4764
2019-12-11,19,WIND,0,3244
2019-12-11,19,SOLAR,0,0
2019-12-11,19,BIOFUEL,0,100
2019-12-11,20,NUCLEAR,0,10232
2019-12-11,20,GAS,-1,2390
2019-12-11,20,HYDRO,0,4781
2019-12-11,20,WIND,0,3018
2019-12-11,20,SOLAR,0,0
2019-12-11,20,BIOFUEL,0,101
2019-12-11,21,NUCLEAR,0,10233
2019-12-11,21,GAS,-1,1938
2019-12-11,21,HYDRO,0,4653
2019-12-11,21,WIND,0,2946
2019-12-11,21,SOLAR,0,0
2019-12-11,21,BIOFUEL,0,84
2019-12-11,22,NUCLEAR,0,10241
2019-12-11,22,GAS,-1,1629
2019-12-11,22,HYDRO,0,4587
2019-12-11,22,WIND,0,2658
2019-12-11,22,SOLAR,0,0
